Curvature,slap,ApproxSLap,GripFactor
3.8141E-06,4423.68293,4424,1.000
4.03547E-06,4424.683085,4425,1.000
3.88725E-06,4425.683239,4426,1.000
3.73902E-06,4426.683393,4427,1.000
3.5908E-06,4427.683548,4428,1.000
3.44258E-06,4428.683702,4429,1.000
3.32099E-06,4429.683857,4430,1.000
3.28529E-06,4430.684011,4431,1.000
3.24959E-06,4431.684165,4432,1.000
3.21389E-06,4432.68432,4433,1.000
3.17819E-06,4433.684474,4434,1.000
3.14249E-06,4434.684629,4435,1.000
3.10679E-06,4435.684783,4436,1.000
3.07108E-06,4436.684937,4437,1.000
3.03538E-06,4437.685092,4438,1.000
2.99968E-06,4438.685246,4439,1.000
3.1186E-06,4439.685401,4440,1.000
3.31713E-06,4440.685555,4441,1.000
3.51567E-06,4441.68571,4442,1.000
3.7142E-06,4442.685864,4443,1.000
3.91273E-06,4443.686018,4444,1.000
3.80559E-06,4444.686173,4445,1.000
3.65372E-06,4445.686327,4446,1.000
3.50185E-06,4446.686482,4447,1.000
3.34997E-06,4447.686636,4448,1.000
3.21149E-06,4448.68679,4449,1.000
3.1942E-06,4449.686945,4450,1.000
3.17692E-06,4450.687099,4451,1.000
3.15964E-06,4451.687254,4452,1.000
3.14236E-06,4452.687408,4453,1.000
3.12508E-06,4453.687562,4454,1.000
3.1078E-06,4454.687717,4455,1.000
3.09052E-06,4455.687871,4456,1.000
3.07323E-06,4456.688026,4457,1.000
3.05595E-06,4457.68818,4458,1.000
3.17085E-06,4458.688334,4459,1.000
3.39268E-06,4459.688489,4460,1.000
3.6145E-06,4460.688643,4461,1.000
3.83632E-06,4461.688798,4462,1.000
4.05814E-06,4462.688952,4463,1.000
3.99827E-06,4463.689106,4464,1.000
3.85894E-06,4464.689261,4465,1.000
3.71962E-06,4465.689415,4466,1.000
3.5803E-06,4466.68957,4467,1.000
3.44354E-06,4467.689724,4468,1.000
3.39922E-06,4468.689878,4469,1.000
3.3549E-06,4469.690033,4470,1.000
3.31059E-06,4470.690187,4471,1.000
3.26627E-06,4471.690342,4472,1.000
3.22195E-06,4472.690496,4473,1.000
3.17763E-06,4473.69065,4474,1.000
3.13331E-06,4474.690805,4475,1.000
3.08899E-06,4475.690959,4476,1.000
3.04467E-06,4476.691114,4477,1.000
3.10959E-06,4477.691268,4478,1.000
3.27523E-06,4478.691422,4479,1.000
3.44088E-06,4479.691577,4480,1.000
3.60653E-06,4480.691731,4481,1.000
3.77217E-06,4481.691886,4482,1.000
3.63362E-06,4482.69204,4483,1.000
3.40282E-06,4483.692194,4484,1.000
3.17202E-06,4484.692349,4485,1.000
2.94122E-06,4485.692503,4486,1.000
2.71636E-06,4486.692658,4487,1.000
2.63313E-06,4487.692812,4488,1.000
2.54991E-06,4488.692967,4489,1.000
2.46669E-06,4489.693121,4490,1.000
2.38347E-06,4490.693275,4491,1.000
2.30025E-06,4491.69343,4492,1.000
2.21703E-06,4492.693584,4493,1.000
2.13381E-06,4493.693739,4494,1.000
2.05059E-06,4494.693893,4495,1.000
1.96737E-06,4495.694047,4496,1.000
2.04207E-06,4496.694202,4497,1.000
2.22871E-06,4497.694356,4498,1.000
2.41534E-06,4498.694511,4499,1.000
2.60197E-06,4499.694665,4500,1.000
2.7886E-06,4500.694819,4501,1.000
2.73777E-06,4501.694974,4502,1.000
2.64769E-06,4502.695128,4503,1.000
2.55761E-06,4503.695283,4504,1.000
2.46754E-06,4504.695437,4505,1.000
2.41017E-06,4505.695591,4506,1.000
2.51932E-06,4506.695746,4507,1.000
2.62847E-06,4507.6959,4508,1.000
2.73762E-06,4508.696055,4509,1.000
2.84677E-06,4509.696209,4510,1.000
2.95592E-06,4510.696363,4511,1.000
3.06507E-06,4511.696518,4512,1.000
3.17422E-06,4512.696672,4513,1.000
3.28337E-06,4513.696827,4514,1.000
3.39252E-06,4514.696981,4515,1.000
3.71558E-06,4515.697135,4516,1.000
4.10056E-06,4516.69729,4517,1.000
4.48554E-06,4517.697444,4518,1.000
4.87052E-06,4518.697599,4519,1.000
5.23604E-06,4519.697753,4520,1.000
5.38245E-06,4520.697907,4521,1.000
5.52886E-06,4521.698062,4522,1.000
5.67526E-06,4522.698216,4523,1.000
5.82167E-06,4523.698371,4524,1.000
6.00794E-06,4524.698525,4525,1.000
6.24731E-06,4525.698679,4526,1.000
6.48667E-06,4526.698834,4527,1.000
6.72604E-06,4527.698988,4528,1.000
6.9654E-06,4528.699143,4529,1.000
7.20477E-06,4529.699297,4530,1.000
7.44413E-06,4530.699452,4531,1.000
7.6835E-06,4531.699606,4532,1.000
7.92286E-06,4532.69976,4533,1.000
8.18401E-06,4533.699915,4534,1.000
8.60054E-06,4534.700069,4535,1.000
9.01707E-06,4535.700224,4536,1.000
9.4336E-06,4536.700378,4537,1.000
9.85013E-06,4537.700532,4538,1.000
1.014E-05,4538.700687,4539,1.000
1.02871E-05,4539.700841,4540,1.000
1.04343E-05,4540.700996,4541,1.000
1.05814E-05,4541.70115,4542,1.000
1.07286E-05,4542.701304,4543,1.000
1.08926E-05,4543.701459,4544,1.000
1.10591E-05,4544.701613,4545,1.000
1.12256E-05,4545.701768,4546,1.000
1.13922E-05,4546.701922,4547,1.000
1.15587E-05,4547.702076,4548,1.000
1.17252E-05,4548.702231,4549,1.000
1.18917E-05,4549.702385,4550,1.000
1.20583E-05,4550.70254,4551,1.000
1.22248E-05,4551.702694,4552,1.000
1.24649E-05,4552.702848,4553,1.000
1.27423E-05,4553.703003,4554,1.000
1.30196E-05,4554.703157,4555,1.000
1.3297E-05,4555.703312,4556,1.000
1.35546E-05,4556.703466,4557,1.000
1.35164E-05,4557.70362,4558,1.000
1.34782E-05,4558.703775,4559,1.000
1.34399E-05,4559.703929,4560,1.000
1.34017E-05,4560.704084,4561,1.000
1.33262E-05,4561.704238,4562,1.000
1.32165E-05,4562.704392,4563,1.000
1.31068E-05,4563.704547,4564,1.000
1.29972E-05,4564.704701,4565,1.000
1.28875E-05,4565.704856,4566,1.000
1.27779E-05,4566.70501,4567,1.000
1.26682E-05,4567.705164,4568,1.000
1.25586E-05,4568.705319,4569,1.000
1.24489E-05,4569.705473,4570,1.000
1.23625E-05,4570.705628,4571,1.000
1.23057E-05,4571.705782,4572,1.000
1.22489E-05,4572.705936,4573,1.000
1.2192E-05,4573.706091,4574,1.000
1.21352E-05,4574.706245,4575,1.000
1.15834E-05,4575.7064,4576,1.000
1.09764E-05,4576.706554,4577,1.000
1.03694E-05,4577.706709,4578,1.000
9.76247E-06,4578.706863,4579,1.000
9.25478E-06,4579.707017,4580,1.000
8.87747E-06,4580.707172,4581,1.000
8.50016E-06,4581.707326,4582,1.000
8.12285E-06,4582.707481,4583,1.000
7.74554E-06,4583.707635,4584,1.000
7.36823E-06,4584.707789,4585,1.000
6.99092E-06,4585.707944,4586,1.000
6.61361E-06,4586.708098,4587,1.000
6.2363E-06,4587.708253,4588,1.000
6.07759E-06,4588.708407,4589,1.000
6.14037E-06,4589.708561,4590,1.000
6.20315E-06,4590.708716,4591,1.000
6.26593E-06,4591.70887,4592,1.000
6.33484E-06,4592.709025,4593,1.000
6.607E-06,4593.709179,4594,1.000
6.87916E-06,4594.709333,4595,1.000
7.15133E-06,4595.709488,4596,1.000
7.42349E-06,4596.709642,4597,1.000
8.07242E-06,4597.709797,4598,1.000
8.92662E-06,4598.709951,4599,1.000
9.78081E-06,4599.710105,4600,1.000
1.0635E-05,4600.71026,4601,1.000
1.14892E-05,4601.710414,4602,1.000
1.23434E-05,4602.710569,4603,1.000
1.31976E-05,4603.710723,4604,1.000
1.40518E-05,4604.710877,4605,1.000
1.4906E-05,4605.711032,4606,1.000
1.61781E-05,4606.711186,4607,1.000
1.75052E-05,4607.711341,4608,1.000
1.88324E-05,4608.711495,4609,1.000
2.01596E-05,4609.711649,4610,1.000
2.16916E-05,4610.711804,4611,1.000
2.34268E-05,4611.711958,4612,1.000
2.51621E-05,4612.712113,4613,1.000
2.68973E-05,4613.712267,4614,1.000
2.85377E-05,4614.712421,4615,1.000
2.98397E-05,4615.712576,4616,1.000
3.11418E-05,4616.71273,4617,1.000
3.24438E-05,4617.712885,4618,1.000
3.37458E-05,4618.713039,4619,1.000
3.50479E-05,4619.713193,4620,1.000
3.63499E-05,4620.713348,4621,1.000
3.76519E-05,4621.713502,4622,1.000
3.8954E-05,4622.713657,4623,1.000
3.99518E-05,4623.713811,4624,1.000
4.07884E-05,4624.713966,4625,1.000
4.16249E-05,4625.71412,4626,1.000
4.24615E-05,4626.714274,4627,1.000
4.29889E-05,4627.714429,4628,1.000
4.29922E-05,4628.714583,4629,1.000
4.29955E-05,4629.714738,4630,1.000
4.29987E-05,4630.714892,4631,1.000
4.29596E-05,4631.715046,4632,1.000
4.27516E-05,4632.715201,4633,1.000
4.25436E-05,4633.715355,4634,1.000
4.23356E-05,4634.71551,4635,1.000
4.21276E-05,4635.715664,4636,1.000
4.19197E-05,4636.715818,4637,1.000
4.17117E-05,4637.715973,4638,1.000
4.15037E-05,4638.716127,4639,1.000
4.12957E-05,4639.716282,4640,1.000
4.12125E-05,4640.716436,4641,1.000
4.11496E-05,4641.71659,4642,1.000
4.10867E-05,4642.716745,4643,1.000
4.10237E-05,4643.716899,4644,1.000
4.11641E-05,4644.717054,4645,1.000
4.13955E-05,4645.717208,4646,1.000
4.1627E-05,4646.717362,4647,1.000
4.18584E-05,4647.717517,4648,1.000
4.26293E-05,4648.717671,4649,1.000
4.36949E-05,4649.717826,4650,1.000
4.47606E-05,4650.71798,4651,1.000
4.58262E-05,4651.718134,4652,1.000
4.68918E-05,4652.718289,4653,1.000
4.79574E-05,4653.718443,4654,1.000
4.90231E-05,4654.718598,4655,1.000
5.00887E-05,4655.718752,4656,1.000
5.15281E-05,4656.718906,4657,1.000
5.32629E-05,4657.719061,4658,1.000
5.49977E-05,4658.719215,4659,1.000
5.67325E-05,4659.71937,4660,1.000
5.8679E-05,4660.719524,4661,1.000
6.0825E-05,4661.719678,4662,1.000
6.29709E-05,4662.719833,4663,1.000
6.51169E-05,4663.719987,4664,1.000
6.75154E-05,4664.720142,4665,1.000
7.00756E-05,4665.720296,4666,1.000
7.26357E-05,4666.72045,4667,1.000
7.51958E-05,4667.720605,4668,1.000
7.7756E-05,4668.720759,4669,1.000
8.03161E-05,4669.720914,4670,1.000
8.28763E-05,4670.721068,4671,1.000
8.54364E-05,4671.721223,4672,1.000
8.82536E-05,4672.721377,4673,1.000
9.11354E-05,4673.721531,4674,1.000
9.40171E-05,4674.721686,4675,1.000
9.68989E-05,4675.72184,4676,1.000
0.000100451,4676.721995,4677,1.000
0.000104082,4677.722149,4678,1.000
0.000107712,4678.722303,4679,1.000
0.000111258,4679.722458,4680,1.000
0.000114273,4680.722612,4681,1.000
0.000117288,4681.722767,4682,1.000
0.000120303,4682.722921,4683,1.000
0.000123319,4683.723075,4684,1.000
0.000126334,4684.72323,4685,1.000
0.000129349,4685.723384,4686,1.000
0.000132364,4686.723539,4687,1.000
0.00013492,4687.723693,4688,1.000
0.000137202,4688.723847,4689,1.000
0.000139484,4689.724002,4690,1.000
0.000141767,4690.724156,4691,1.000
0.000141711,4691.724311,4692,1.000
0.000141311,4692.724465,4693,1.000
0.000140912,4693.724619,4694,1.000
0.000140765,4694.724774,4695,1.000
0.000141284,4695.724928,4696,1.000
0.000141804,4696.725083,4697,1.000
0.000142324,4697.725237,4698,1.000
0.000142843,4698.725391,4699,1.000
0.000143363,4699.725546,4700,1.000
0.000143883,4700.7257,4701,1.000
0.000144618,4701.725855,4702,1.000
0.000147846,4702.726009,4703,1.000
0.000151073,4703.726163,4704,1.000
0.000154301,4704.726318,4705,1.000
0.000158288,4705.726472,4706,1.000
0.00016309,4706.726627,4707,1.000
0.000167892,4707.726781,4708,1.000
0.000173547,4708.726935,4709,1.000
0.000195741,4709.72709,4710,1.000
0.000217935,4710.727244,4711,1.000
0.000240128,4711.727399,4712,1.000
0.000262322,4712.727553,4713,1.000
0.000284516,4713.727707,4714,1.000
0.000306709,4714.727862,4715,1.000
0.000331677,4715.728016,4716,1.000
0.000369124,4716.728171,4717,1.000
0.000406571,4717.728325,4718,1.000
0.000444018,4718.72848,4719,1.000
0.000498856,4719.728634,4720,1.000
0.000559531,4720.728788,4721,1.000
0.000620207,4721.728943,4722,1.000
0.000680847,4722.729097,4723,1.000
0.000741449,4723.729252,4724,1.000
0.000802051,4724.729406,4725,1.000
0.000862652,4725.72956,4726,1.000
0.000923254,4726.729715,4727,1.000
0.000983856,4727.729869,4728,1.000
0.001044458,4728.730024,4729,1.000
0.001094519,4729.730178,4730,1.000
0.001144031,4730.730332,4731,1.000
0.001193543,4731.730487,4732,1.000
0.001244354,4732.730641,4733,1.000
0.001295765,4733.730796,4734,1.000
0.001347177,4734.73095,4735,1.000
0.001360675,4735.731104,4736,1.000
0.001347348,4736.731259,4737,1.000
0.001334021,4737.731413,4738,1.000
0.001320695,4738.731568,4739,1.000
0.001307368,4739.731722,4740,1.000
0.001294041,4740.731876,4741,1.000
0.001257501,4741.732031,4742,1.000
0.001184416,4742.732185,4743,1.000
0.00111133,4743.73234,4744,1.000
0.001025864,4744.732494,4745,1.000
0.000909867,4745.732648,4746,1.000
0.000793871,4746.732803,4747,1.000
0.000661077,4747.732957,4748,1.000
0.000498052,4748.733112,4749,1.000
0.000335026,4749.733266,4750,1.000
0.000172,4750.73342,4751,1.000
8.97425E-06,4751.733575,4752,1.000
-0.000154052,4752.733729,4753,1.000
-0.00033278,4753.733884,4754,1.000
-0.000527666,4754.734038,4755,1.000
-0.000722552,4755.734192,4756,1.000
-0.000919063,4756.734347,4757,1.000
-0.001116852,4757.734501,4758,1.000
-0.001314641,4758.734656,4759,1.000
-0.001518451,4759.73481,4760,1.000
-0.001723851,4760.734964,4761,1.000
-0.001929252,4761.735119,4762,1.000
-0.002134653,4762.735273,4763,1.000
-0.002340054,4763.735428,4764,1.000
-0.002545913,4764.735582,4765,1.000
-0.002753116,4765.735737,4766,1.000
-0.00296032,4766.735891,4767,1.000
-0.003162063,4767.736045,4768,1.000
-0.003358021,4768.7362,4769,1.000
-0.003553979,4769.736354,4770,1.000
-0.003719953,4770.736509,4771,1.000
-0.003881641,4771.736663,4772,1.000
-0.00404333,4772.736817,4773,1.000
-0.004205019,4773.736972,4774,1.000
-0.004366708,4774.737126,4775,1.000
-0.004507483,4775.737281,4776,1.000
-0.004637489,4776.737435,4777,1.000
-0.004766228,4777.737589,4778,1.000
-0.004871201,4778.737744,4779,1.000
-0.004976174,4779.737898,4780,1.000
-0.005065891,4780.738053,4781,1.000
-0.005144997,4781.738207,4782,1.000
-0.005224103,4782.738361,4783,1.000
-0.005303208,4783.738516,4784,1.000
-0.005382314,4784.73867,4785,1.000
-0.005448356,4785.738825,4786,1.000
-0.005508406,4786.738979,4787,1.000
-0.005564016,4787.739133,4788,1.000
-0.005604395,4788.739288,4789,1.000
-0.005644774,4789.739442,4790,1.000
-0.005701176,4790.739597,4791,1.000
-0.005759319,4791.739751,4792,1.000
-0.005817462,4792.739905,4793,1.000
-0.005875605,4793.74006,4794,1.000
-0.005935236,4794.740214,4795,1.000
-0.005998659,4795.740369,4796,1.000
-0.006062081,4796.740523,4797,1.000
-0.006122287,4797.740677,4798,1.000
-0.006182333,4798.740832,4799,1.000
-0.006253847,4799.740986,4800,1.000
-0.006329203,4800.741141,4801,1.000
-0.006404559,4801.741295,4802,1.000
-0.006479914,4802.741449,4803,1.000
-0.00655707,4803.741604,4804,1.000
-0.006637361,4804.741758,4805,1.000
-0.006718968,4805.741913,4806,1.000
-0.006807957,4806.742067,4807,1.000
-0.006897071,4807.742221,4808,1.000
-0.006988609,4808.742376,4809,1.000
-0.007080146,4809.74253,4810,1.000
-0.007171684,4810.742685,4811,1.000
-0.007263221,4811.742839,4812,1.000
-0.007352085,4812.742994,4813,1.000
-0.007440559,4813.743148,4814,1.000
-0.007529457,4814.743302,4815,1.000
-0.007618483,4815.743457,4816,1.000
-0.00770752,4816.743611,4817,1.000
-0.00779656,4817.743766,4818,1.000
-0.0078856,4818.74392,4819,1.000
-0.00797464,4819.744074,4820,1.000
-0.008064642,4820.744229,4821,1.000
-0.008154902,4821.744383,4822,1.000
-0.008240586,4822.744538,4823,1.000
-0.008325109,4823.744692,4824,1.000
-0.00841455,4824.744846,4825,1.000
-0.008504575,4825.745001,4826,1.000
-0.008594599,4826.745155,4827,1.000
-0.008684994,4827.74531,4828,1.000
-0.008778052,4828.745464,4829,1.000
-0.00887199,4829.745618,4830,1.000
-0.008968811,4830.745773,4831,1.000
-0.009063486,4831.745927,4832,1.000
-0.009155197,4832.746082,4833,1.000
-0.009246908,4833.746236,4834,1.000
-0.009338619,4834.74639,4835,1.000
-0.009425517,4835.746545,4836,1.000
-0.009511383,4836.746699,4837,1.000
-0.009598479,4837.746854,4838,1.000
-0.009681148,4838.747008,4839,1.000
-0.009753372,4839.747162,4840,1.000
-0.009825595,4840.747317,4841,1.000
-0.009897819,4841.747471,4842,1.000
-0.00996458,4842.747626,4843,1.000
-0.01002992,4843.74778,4844,1.000
-0.010092205,4844.747934,4845,1.000
-0.010151694,4845.748089,4846,1.000
-0.010208553,4846.748243,4847,1.000
-0.010265411,4847.748398,4848,1.000
-0.010322498,4848.748552,4849,1.000
-0.010380347,4849.748706,4850,1.000
-0.010441211,4850.748861,4851,1.000
-0.010503919,4851.749015,4852,1.000
-0.010550104,4852.74917,4853,1.000
-0.010596289,4853.749324,4854,1.000
-0.010642474,4854.749478,4855,1.000
-0.01067605,4855.749633,4856,1.000
-0.010703011,4856.749787,4857,1.000
-0.010717918,4857.749942,4858,1.000
-0.010740509,4858.750096,4859,1.000
-0.010766251,4859.750251,4860,1.000
-0.010791994,4860.750405,4861,1.000
-0.01083208,4861.750559,4862,1.000
-0.010882658,4862.750714,4863,1.000
-0.010953745,4863.750868,4864,1.000
-0.011005688,4864.751023,4865,1.000
-0.011038706,4865.751177,4866,1.000
-0.011071724,4866.751331,4867,1.000
-0.011098288,4867.751486,4868,1.000
-0.011116252,4868.75164,4869,1.000
-0.011139948,4869.751795,4870,1.000
-0.011165878,4870.751949,4871,1.000
-0.011194582,4871.752103,4872,1.000
-0.011223287,4872.752258,4873,1.000
-0.011255801,4873.752412,4874,1.000
-0.011298611,4874.752567,4875,1.000
-0.011353867,4875.752721,4876,1.000
-0.011408485,4876.752875,4877,1.000
-0.011441245,4877.75303,4878,1.000
-0.011474005,4878.753184,4879,1.000
-0.01150538,4879.753339,4880,1.000
-0.011528101,4880.753493,4881,1.000
-0.011554913,4881.753647,4882,1.000
-0.011585505,4882.753802,4883,1.000
-0.011629558,4883.753956,4884,1.000
-0.011673612,4884.754111,4885,1.000
-0.011717821,4885.754265,4886,1.000
-0.011769112,4886.754419,4887,1.000
-0.011821988,4887.754574,4888,1.000
-0.011876508,4888.754728,4889,1.000
-0.011890803,4889.754883,4890,1.000
-0.011903681,4890.755037,4891,1.000
-0.011916558,4891.755191,4892,1.000
-0.011898592,4892.755346,4893,1.000
-0.011866499,4893.7555,4894,1.000
-0.01181746,4894.755655,4895,1.000
-0.011669129,4895.755809,4896,1.000
-0.011509295,4896.755963,4897,1.000
-0.01134946,4897.756118,4898,1.000
-0.011130499,4898.756272,4899,1.000
-0.010899074,4899.756427,4900,1.000
-0.010661865,4900.756581,4901,1.000
-0.010501575,4901.756735,4902,1.000
-0.010357586,4902.75689,4903,1.000
-0.010213597,4903.757044,4904,1.000
-0.010140957,4904.757199,4905,1.000
-0.010105799,4905.757353,4906,1.000
-0.010119744,4906.757508,4907,1.000
-0.010151169,4907.757662,4908,1.000
-0.010188892,4908.757816,4909,1.000
-0.010226615,4909.757971,4910,1.000
-0.010262012,4910.758125,4911,1.000
-0.010292858,4911.75828,4912,1.000
-0.010305686,4912.758434,4913,1.000
-0.010285218,4913.758588,4914,1.000
-0.01024511,4914.758743,4915,1.000
-0.010205002,4915.758897,4916,1.000
-0.010147569,4916.759052,4917,1.000
-0.01007593,4917.759206,4918,1.000
-0.009996863,4918.75936,4919,1.000
-0.009931048,4919.759515,4920,1.000
-0.009881834,4920.759669,4921,1.000
-0.00983262,4921.759824,4922,1.000
-0.009790536,4922.759978,4923,1.000
-0.009764455,4923.760132,4924,1.000
-0.009745693,4924.760287,4925,1.000
-0.009727502,4925.760441,4926,1.000
-0.009698309,4926.760596,4927,1.000
-0.009669115,4927.76075,4928,1.000
-0.009639922,4928.760904,4929,1.000
-0.009603629,4929.761059,4930,1.000
-0.009564162,4930.761213,4931,1.000
-0.0095197,4931.761368,4932,1.000
-0.009493184,4932.761522,4933,1.000
-0.009472509,4933.761676,4934,1.000
-0.009451835,4934.761831,4935,1.000
-0.009438378,4935.761985,4936,1.000
-0.009432144,4936.76214,4937,1.000
-0.009425304,4937.762294,4938,1.000
-0.009413591,4938.762448,4939,1.000
-0.009384907,4939.762603,4940,1.000
-0.009356223,4940.762757,4941,1.000
-0.009327539,4941.762912,4942,1.000
-0.009290064,4942.763066,4943,1.000
-0.009252697,4943.76322,4944,1.000
-0.009218363,4944.763375,4945,1.000
-0.00919276,4945.763529,4946,1.000
-0.009173755,4946.763684,4947,1.000
-0.009154749,4947.763838,4948,1.000
-0.009137191,4948.763993,4949,1.000
-0.009125405,4949.764147,4950,1.000
-0.009112483,4950.764301,4951,1.000
-0.009098483,4951.764456,4952,1.000
-0.009081457,4952.76461,4953,1.000
-0.009063699,4953.764765,4954,1.000
-0.009045941,4954.764919,4955,1.000
-0.009028601,4955.765073,4956,1.000
-0.009011955,4956.765228,4957,1.000
-0.008998315,4957.765382,4958,1.000
-0.008986221,4958.765537,4959,1.000
-0.0089759,4959.765691,4960,1.000
-0.008965726,4960.765845,4961,1.000
-0.008955552,4961.766,4962,1.000
-0.008944494,4962.766154,4963,1.000
-0.008932315,4963.766309,4964,1.000
-0.008916953,4964.766463,4965,1.000
-0.008900224,4965.766617,4966,1.000
-0.008883528,4966.766772,4967,1.000
-0.008866836,4967.766926,4968,1.000
-0.008850143,4968.767081,4969,1.000
-0.008834336,4969.767235,4970,1.000
-0.008819893,4970.767389,4971,1.000
-0.008807006,4971.767544,4972,1.000
-0.008795066,4972.767698,4973,1.000
-0.008782721,4973.767853,4974,1.000
-0.008770291,4974.768007,4975,1.000
-0.008757861,4975.768161,4976,1.000
-0.008745154,4976.768316,4977,1.000
-0.008731477,4977.76847,4978,1.000
-0.008717043,4978.768625,4979,1.000
-0.008701567,4979.768779,4980,1.000
-0.008686222,4980.768933,4981,1.000
-0.008670965,4981.769088,4982,1.000
-0.008655709,4982.769242,4983,1.000
-0.008640453,4983.769397,4984,1.000
-0.008626439,4984.769551,4985,1.000
-0.008612666,4985.769705,4986,1.000
-0.008600273,4986.76986,4987,1.000
-0.008587786,4987.770014,4988,1.000
-0.008574992,4988.770169,4989,1.000
-0.008562198,4989.770323,4990,1.000
-0.008549405,4990.770477,4991,1.000
-0.008536129,4991.770632,4992,1.000
-0.008522362,4992.770786,4993,1.000
-0.008507885,4993.770941,4994,1.000
-0.008492988,4994.771095,4995,1.000
-0.008478616,4995.77125,4996,1.000
-0.00846444,4996.771404,4997,1.000
-0.008450264,4997.771558,4998,1.000
-0.008436088,4998.771713,4999,1.000
-0.008422635,4999.771867,5000,1.000
-0.008409247,5000.772022,5001,1.000
-0.008396057,5001.772176,5002,1.000
-0.00838277,5002.77233,5003,1.000
-0.008368439,5003.772485,5004,1.000
-0.008354107,5004.772639,5005,1.000
-0.008339776,5005.772794,5006,1.000
-0.008325242,5006.772948,5007,1.000
-0.008309952,5007.773102,5008,1.000
-0.008294363,5008.773257,5009,1.000
-0.008277986,5009.773411,5010,1.000
-0.00826117,5010.773566,5011,1.000
-0.008243343,5011.77372,5012,1.000
-0.008225515,5012.773874,5013,1.000
-0.008207687,5013.774029,5014,1.000
-0.008189298,5014.774183,5015,1.000
-0.008169866,5015.774338,5016,1.000
-0.008149597,5016.774492,5017,1.000
-0.00812795,5017.774646,5018,1.000
-0.008104742,5018.774801,5019,1.000
-0.008078856,5019.774955,5020,1.000
-0.008052969,5020.77511,5021,1.000
-0.008027083,5021.775264,5022,1.000
-0.007999891,5022.775418,5023,1.000
-0.00797024,5023.775573,5024,1.000
-0.007938613,5024.775727,5025,1.000
-0.007903143,5025.775882,5026,1.000
-0.007867569,5026.776036,5027,1.000
-0.007831749,5027.77619,5028,1.000
-0.007795928,5028.776345,5029,1.000
-0.007760108,5029.776499,5030,1.000
-0.007724199,5030.776654,5031,1.000
-0.007687934,5031.776808,5032,1.000
-0.007651651,5032.776962,5033,1.000
-0.007615265,5033.777117,5034,1.000
-0.007578861,5034.777271,5035,1.000
-0.007542241,5035.777426,5036,1.000
-0.00750562,5036.77758,5037,1.000
-0.007468999,5037.777734,5038,1.000
-0.007432379,5038.777889,5039,1.000
-0.007395754,5039.778043,5040,1.000
-0.007359129,5040.778198,5041,1.000
-0.007322514,5041.778352,5042,1.000
-0.007285901,5042.778507,5043,1.000
-0.00724755,5043.778661,5044,1.000
-0.007208523,5044.778815,5045,1.000
-0.007169497,5045.77897,5046,1.000
-0.00713047,5046.779124,5047,1.000
-0.007089993,5047.779279,5048,1.000
-0.007047953,5048.779433,5049,1.000
-0.007003872,5049.779587,5050,1.000
-0.006956224,5050.779742,5051,1.000
-0.006907816,5051.779896,5052,1.000
-0.006856508,5052.780051,5053,1.000
-0.0068052,5053.780205,5054,1.000
-0.006753892,5054.780359,5055,1.000
-0.006702584,5055.780514,5056,1.000
-0.006648285,5056.780668,5057,1.000
-0.006593612,5057.780823,5058,1.000
-0.006535879,5058.780977,5059,1.000
-0.006477045,5059.781131,5060,1.000
-0.006417,5060.781286,5061,1.000
-0.006355926,5061.78144,5062,1.000
-0.006294852,5062.781595,5063,1.000
-0.006233777,5063.781749,5064,1.000
-0.006172425,5064.781903,5065,1.000
-0.006109542,5065.782058,5066,1.000
-0.006046659,5066.782212,5067,1.000
-0.005980722,5067.782367,5068,1.000
-0.00591467,5068.782521,5069,1.000
-0.005848472,5069.782675,5070,1.000
-0.005782221,5070.78283,5071,1.000
-0.005715971,5071.782984,5072,1.000
-0.00564972,5072.783139,5073,1.000
-0.005583348,5073.783293,5074,1.000
-0.005516654,5074.783447,5075,1.000
-0.005449798,5075.783602,5076,1.000
-0.005379571,5076.783756,5077,1.000
-0.005309343,5077.783911,5078,1.000
-0.005239423,5078.784065,5079,1.000
-0.005169587,5079.784219,5080,1.000
-0.005099752,5080.784374,5081,1.000
-0.005029916,5081.784528,5082,1.000
-0.00496011,5082.784683,5083,1.000
-0.004890392,5083.784837,5084,1.000
-0.004820674,5084.784991,5085,1.000
-0.004746474,5085.785146,5086,1.000
-0.004672247,5086.7853,5087,1.000
-0.00460185,5087.785455,5088,1.000
-0.004533131,5088.785609,5089,1.000
-0.004464411,5089.785764,5090,1.000
-0.004395692,5090.785918,5091,1.000
-0.004327511,5091.786072,5092,1.000
-0.004264084,5092.786227,5093,1.000
-0.004200658,5093.786381,5094,1.000
-0.004140478,5094.786536,5095,1.000
-0.004081034,5095.78669,5096,1.000
-0.004025408,5096.786844,5097,1.000
-0.003973806,5097.786999,5098,1.000
-0.003922204,5098.787153,5099,1.000
-0.003870602,5099.787308,5100,1.000
-0.003819,5100.787462,5101,1.000
-0.003772156,5101.787616,5102,1.000
-0.003726269,5102.787771,5103,1.000
-0.003680321,5103.787925,5104,1.000
-0.003634318,5104.78808,5105,1.000
-0.003588689,5105.788234,5106,1.000
-0.003545129,5106.788388,5107,1.000
-0.003501569,5107.788543,5108,1.000
-0.003458009,5108.788697,5109,1.000
-0.003414449,5109.788852,5110,1.000
-0.003371683,5110.789006,5111,1.000
-0.003329959,5111.78916,5112,1.000
-0.00328809,5112.789315,5113,1.000
