X,Y,GripFactor
1029.671871,-898.745176,1
1029.10427,-897.9218718,1
1028.53655,-897.0986503,1
1027.968708,-896.2755125,1
1027.400743,-895.4524598,1
1026.832653,-894.6294934,1
1026.264437,-893.8066145,1
1025.696092,-892.9838243,1
1025.127616,-892.161124,1
1024.559009,-891.338515,1
1023.990268,-890.5159984,1
1023.421391,-889.6935757,1
1022.852376,-888.871248,1
1022.283223,-888.0490168,1
1021.713928,-887.2268836,1
1021.144489,-886.4048497,1
1020.574905,-885.5829167,1
1020.005173,-884.761086,1
1019.435291,-883.9393594,1
1018.865257,-883.1177383,1
1018.295069,-882.2962244,1
1017.724723,-881.4748195,1
1017.154218,-880.6535253,1
1016.583552,-879.8323436,1
1016.01272,-879.0112761,1
1015.441722,-878.1903246,1
1014.870555,-877.369491,1
1014.299216,-876.548777,1
1013.727702,-875.7281847,1
1013.15601,-874.9077161,1
1012.584138,-874.0873732,1
1012.012083,-873.2671581,1
1011.439841,-872.4470732,1
1010.86741,-871.6271206,1
1010.294785,-870.8073028,1
1009.721965,-869.9876222,1
1009.148944,-869.1680813,1
1008.57572,-868.3486827,1
1008.002288,-867.5294291,1
1007.428646,-866.7103232,1
1006.854789,-865.891368,1
1006.280712,-865.0725661,1
1005.706413,-864.2539206,1
1005.131887,-863.4354344,1
1004.55713,-862.6171105,1
1003.982137,-861.7989521,1
1003.406904,-860.9809626,1
1002.831426,-860.1631451,1
1002.255699,-859.3455033,1
1001.679717,-858.5280405,1
1001.103477,-857.7107605,1
1000.526972,-856.8936669,1
999.9501969,-856.0767637,1
999.3731471,-855.2600547,1
998.7958169,-854.4435439,1
998.2182004,-853.6272356,1
997.6402921,-852.811134,1
997.062086,-851.9952432,1
996.4835764,-851.1795676,1
995.9047573,-850.3641117,1
995.3256228,-849.5488797,1
994.7461665,-848.7338763,1
994.1663824,-847.9191062,1
993.586264,-847.1045741,1
993.0058048,-846.2902848,1
992.4249981,-845.4762433,1
991.8438371,-844.6624546,1
991.2623149,-843.8489241,1
990.6804245,-843.035657,1
990.0981584,-842.2226587,1
989.5155094,-841.4099348,1
988.9324699,-840.597491,1
988.3490322,-839.7853331,1
987.7651885,-838.973467,1
987.1809308,-838.1618988,1
986.5962511,-837.3506346,1
986.0111412,-836.5396806,1
985.4255926,-835.7290434,1
984.8395967,-834.9187294,1
984.2531445,-834.1087456,1
983.6662269,-833.2990989,1
983.0788346,-832.4897966,1
982.4909579,-831.680846,1
981.9025871,-830.8722548,1
981.3137121,-830.0640307,1
980.7243227,-829.2561816,1
980.1344083,-828.4487159,1
979.5439582,-827.6416417,1
978.9529614,-826.8349679,1
978.3614068,-826.028703,1
977.7692829,-825.222856,1
977.1765784,-824.4174361,1
976.5832815,-823.6124524,1
975.9893803,-822.8079144,1
975.3948625,-822.003832,1
974.7997159,-821.2002149,1
974.2039277,-820.3970733,1
973.6074851,-819.5944176,1
973.0103747,-818.7922586,1
972.4125832,-817.990607,1
971.8140968,-817.1894741,1
971.2149015,-816.3888713,1
970.6149829,-815.5888102,1
970.0143267,-814.7893028,1
969.4129179,-813.9903614,1
968.8107415,-813.1919984,1
968.2077822,-812.3942265,1
967.6040246,-811.5970586,1
966.9994526,-810.8005081,1
966.3940498,-810.004589,1
965.787799,-809.2093155,1
965.1806826,-808.4147026,1
964.5726827,-807.6207656,1
963.9637808,-806.8275202,1
963.3539579,-806.0349826,1
962.7431947,-805.2431693,1
962.1314714,-804.4520975,1
961.518768,-803.6617847,1
960.9050637,-802.8722488,1
960.2903376,-802.0835082,1
959.6745685,-801.2955817,1
959.0577351,-800.508488,1
958.4398159,-799.7222465,1
957.8207893,-798.9368766,1
957.2006338,-798.1523979,1
956.5793278,-797.3688299,1
955.9568498,-796.5861928,1
955.3331787,-795.804506,1
954.7082943,-795.0237889,1
954.0821767,-794.2440603,1
953.454807,-793.4653389,1
952.8261668,-792.6876428,1
952.1962385,-791.9109896,1
951.5650053,-791.1353967,1
950.9324507,-790.3608811,1
950.2985598,-789.5874588,1
949.6633186,-788.8151451,1
949.0267145,-788.0439545,1
948.3887365,-787.2739001,1
947.7493753,-786.5049937,1
947.108624,-785.7372454,1
946.4664774,-784.9706637,1
945.8229323,-784.2052557,1
945.1779871,-783.441027,1
944.5316422,-782.6779818,1
943.8838996,-781.9161228,1
943.2347631,-781.155451,1
942.5842381,-780.3959664,1
941.932332,-779.6376669,1
941.2790535,-778.8805494,1
940.6244129,-778.1246093,1
939.9684218,-777.3698408,1
939.311093,-776.616237,1
938.6524406,-775.8637899,1
937.9924799,-775.1124899,1
937.3312273,-774.3623267,1
936.6687007,-773.6132885,1
936.0049187,-772.8653626,1
935.3399004,-772.1185357,1
934.6736655,-771.3727939,1
934.0062341,-770.6281227,1
933.337627,-769.884507,1
932.6678653,-769.1419311,1
931.9969705,-768.4003786,1
931.3249649,-767.6598328,1
930.6518705,-766.9202763,1
929.9777095,-766.181692,1
929.3025039,-765.4440625,1
928.6262754,-764.7073707,1
927.9490454,-763.9715994,1
927.2708347,-763.236732,1
926.5916639,-762.5027518,1
925.9115531,-761.7696426,1
925.2305222,-761.037388,1
924.5485905,-760.3059722,1
923.8657773,-759.5753793,1
923.1821012,-758.8455938,1
922.4975805,-758.1166004,1
921.8122333,-757.3883841,1
921.126077,-756.66093,1
920.439129,-755.9342235,1
919.7514063,-755.2082501,1
919.0629256,-754.4829955,1
918.3737034,-753.7584455,1
917.6837558,-753.0345862,1
916.9930985,-752.3114041,1
916.3017468,-751.5888858,1
915.6097158,-750.8670181,1
914.9170202,-750.145788,1
914.2236747,-749.4251827,1
913.5296937,-748.7051895,1
912.8350911,-747.9857958,1
912.1398809,-747.2669895,1
911.4440763,-746.5487583,1
910.7476908,-745.8310904,1
910.0507372,-745.1139743,1
909.3532282,-744.3973983,1
908.6551764,-743.681351,1
907.9565942,-742.9658212,1
907.2574938,-742.2507978,1
906.5578869,-741.5362699,1
905.8577848,-740.8222271,1
905.1571987,-740.1086593,1
904.4561392,-739.3955566,1
903.7546166,-738.6829093,1
903.0526413,-737.970708,1
902.3502233,-737.2589435,1
901.6473721,-736.5476065,1
900.9440974,-735.8366883,1
900.2404083,-735.1261804,1
899.5363137,-734.4160742,1
898.8318222,-733.7063617,1
898.1269425,-732.9970349,1
897.4216828,-732.2880859,1
896.7160513,-731.5795069,1
896.0100562,-730.8712902,1
895.3037053,-730.1634284,1
894.597006,-729.4559144,1
893.8899657,-728.7487412,1
893.1825913,-728.041902,1
892.4748899,-727.3353904,1
891.7668683,-726.6291997,1
891.058533,-725.9233235,1
890.3498908,-725.2177555,1
889.640948,-724.5124895,1
888.9317109,-723.8075195,1
888.2221857,-723.1028395,1
887.5123783,-722.3984437,1
886.8022945,-721.6943265,1
886.0919402,-720.9904822,1
885.3813212,-720.2869052,1
884.6704432,-719.58359,1
883.9593117,-718.8805309,1
883.2479323,-718.1777227,1
882.5363102,-717.4751603,1
881.8244505,-716.7728386,1
881.1123582,-716.0707528,1
880.400038,-715.3688981,1
879.687495,-714.6672697,1
878.9747336,-713.9658631,1
878.2617585,-713.2646737,1
877.5485743,-712.5636971,1
876.8351851,-711.862929,1
876.1215954,-711.1623652,1
875.4078091,-710.4620016,1
874.6938304,-709.7618342,1
873.9796631,-709.0618592,1
873.2653112,-708.3620725,1
872.5507786,-707.6624704,1
871.8360689,-706.9630491,1
871.1211858,-706.2638052,1
870.4061327,-705.5647351,1
869.6909127,-704.8658356,1
868.9755291,-704.1671037,1
868.2599849,-703.4685362,1
867.5442831,-702.7701303,1
866.8284265,-702.071883,1
866.112418,-701.3737914,1
865.3962604,-700.6758528,1
864.6799562,-699.9780646,1
863.9635081,-699.2804242,1
863.2469186,-698.5829292,1
862.5301899,-697.885577,1
861.8133246,-697.1883653,1
861.096325,-696.4912917,1
860.3791934,-695.7943539,1
859.6619321,-695.0975496,1
858.9445433,-694.4008766,1
858.2270291,-693.7043328,1
857.5093914,-693.0079162,1
856.7916322,-692.3116248,1
856.0737533,-691.6154567,1
855.3557566,-690.9194102,1
854.6376441,-690.2234832,1
853.9194174,-689.527674,1
853.2010784,-688.8319808,1
852.4826288,-688.1364017,1
851.7640705,-687.4409351,1
851.0454049,-686.7455792,1
850.3266338,-686.0503324,1
849.6077589,-685.3551929,1
848.8887818,-684.6601592,1
848.1697042,-683.9652294,1
847.4505276,-683.270402,1
846.7312538,-682.5756753,1
846.0118842,-681.8810478,1
845.2924204,-681.1865179,1
844.5728636,-680.4920843,1
843.8532153,-679.7977455,1
843.1334769,-679.1035002,1
842.4136495,-678.409347,1
841.6937346,-677.7152847,1
840.9737335,-677.0213118,1
840.2536473,-676.3274271,1
839.5334775,-675.6336294,1
838.8132251,-674.9399172,1
838.0928914,-674.2462896,1
837.3724776,-673.5527451,1
836.6519848,-672.8592827,1
835.9314143,-672.165901,1
835.2107672,-671.4725989,1
834.4900448,-670.7793752,1
833.7692481,-670.0862286,1
833.0483782,-669.3931582,1
832.3274361,-668.7001629,1
831.6064228,-668.0072416,1
830.8853393,-667.3143935,1
830.1641863,-666.6216176,1
829.442965,-665.9289129,1
828.7216761,-665.2362786,1
828.0003206,-664.5437136,1
827.2788994,-663.8512171,1
826.5574133,-663.1587882,1
825.8358631,-662.4664261,1
825.1142497,-661.7741298,1
824.392574,-661.0818985,1
823.6708367,-660.3897314,1
822.9490387,-659.6976276,1
822.227181,-659.0055861,1
821.5052643,-658.3136062,1
820.7832894,-657.6216869,1
820.0612571,-656.9298276,1
819.3391681,-656.2380274,1
818.6170231,-655.5462857,1
817.8948228,-654.8546017,1
817.1725679,-654.1629747,1
816.450259,-653.4714041,1
815.7278968,-652.7798892,1
815.005482,-652.0884293,1
814.283015,-651.3970239,1
813.5604967,-650.7056721,1
812.8379275,-650.0143735,1
812.1153081,-649.3231274,1
811.392639,-648.6319332,1
810.6699209,-647.9407903,1
809.9471544,-647.249698,1
809.2243401,-646.5586556,1
808.5014787,-645.8676626,1
807.7785706,-645.1767184,1
807.0556164,-644.4858224,1
806.3326167,-643.7949741,1
805.6095719,-643.1041729,1
804.8864826,-642.4134184,1
804.1633492,-641.72271,1
803.4401723,-641.0320472,1
802.7169522,-640.3414296,1
801.9936894,-639.6508566,1
801.2703845,-638.9603279,1
800.5470377,-638.2698429,1
799.8236496,-637.5794013,1
799.1002206,-636.8890025,1
798.3767511,-636.1986462,1
797.6532414,-635.5083319,1
796.9296922,-634.8180592,1
796.2061038,-634.1278275,1
795.4824765,-633.4376365,1
794.7588109,-632.7474857,1
794.0351074,-632.0573747,1
793.3113663,-631.3673031,1
792.5875879,-630.6772706,1
791.8637728,-629.9872766,1
791.1399213,-629.2973208,1
790.4160337,-628.6074029,1
789.6921105,-627.9175223,1
788.9681519,-627.2276789,1
788.2441584,-626.5378721,1
787.5201304,-625.8481016,1
786.7960681,-625.158367,1
786.0719719,-624.4686679,1
785.3478423,-623.7790041,1
784.6236795,-623.089375,1
783.8994839,-622.3997804,1
783.1752559,-621.7102198,1
782.4509958,-621.0206929,1
781.726704,-620.3311993,1
781.0023809,-619.6417386,1
780.2780268,-618.9523105,1
779.5536421,-618.2629145,1
778.8292271,-617.5735504,1
778.1047823,-616.8842177,1
777.3803078,-616.194916,1
776.6558042,-615.505645,1
775.9312717,-614.8164043,1
775.2067107,-614.1271936,1
774.4821217,-613.4380125,1
773.7575048,-612.7488606,1
773.0328604,-612.0597375,1
772.308189,-611.3706429,1
771.5834909,-610.6815765,1
770.8587663,-609.9925378,1
770.1340156,-609.3035265,1
769.4092393,-608.6145424,1
768.6844375,-607.9255849,1
767.9596106,-607.2366538,1
767.2347591,-606.5477488,1
766.5098831,-605.8588694,1
765.784983,-605.1700153,1
765.0600592,-604.4811863,1
764.335112,-603.7923819,1
763.6101416,-603.1036018,1
762.8851485,-602.4148457,1
762.1601329,-601.7261133,1
761.4350951,-601.0374042,1
760.7100354,-600.3487181,1
759.9849541,-599.6600548,1
759.2598515,-598.971414,1
758.5347279,-598.2827952,1
757.0843977,-596.9056453,1
756.359212,-596.2170918,1
755.6340061,-595.5285598,1
754.9087803,-594.8400487,1
754.1835347,-594.1515584,1
753.4582697,-593.4630887,1
752.7329854,-592.7746392,1
752.0076821,-592.0862097,1
751.2823601,-591.3977999,1
750.5570197,-590.7094096,1
749.831661,-590.0210385,1
749.1062843,-589.3326864,1
748.3808898,-588.644353,1
747.6554778,-587.9560381,1
746.9300484,-587.2677415,1
746.2046019,-586.5794629,1
745.4791385,-585.8912022,1
744.7536583,-585.2029592,1
744.0281615,-584.5147336,1
743.3026484,-583.8265253,1
742.577119,-583.138334,1
741.8515736,-582.4501597,1
741.1260124,-581.7620022,1
740.4004354,-581.0738612,1
739.6748428,-580.3857366,1
738.9492349,-579.6976282,1
738.2236118,-579.0095358,1
737.4979737,-578.3214593,1
736.7723207,-577.6333985,1
736.046653,-576.9453531,1
735.3209708,-576.257323,1
734.5952743,-575.5693081,1
733.8695636,-574.8813081,1
733.1438389,-574.1933229,1
732.4181003,-573.5053523,1
731.692348,-572.8173962,1
730.9665822,-572.1294543,1
730.240803,-571.4415266,1
729.5150106,-570.7536129,1
728.789205,-570.0657129,1
728.0633865,-569.3778267,1
727.3375552,-568.689954,1
726.6117112,-568.0020946,1
725.8858547,-567.3142484,1
725.1599859,-566.6264153,1
724.4341049,-565.938595,1
723.7082119,-565.2507873,1
722.982307,-564.5629922,1
722.2563905,-563.8752094,1
721.5304625,-563.1874387,1
720.8045231,-562.49968,1
720.0785725,-561.8119332,1
719.3526109,-561.1241979,1
718.6266384,-560.4364742,1
717.9006552,-559.7487618,1
717.1746614,-559.0610606,1
716.4486571,-558.3733703,1
715.7226425,-557.685691,1
714.9966178,-556.9980225,1
714.270583,-556.3103645,1
713.5445382,-555.6227171,1
712.8184837,-554.9350799,1
712.0924195,-554.247453,1
711.3663458,-553.5598361,1
710.6402628,-552.8722291,1
709.9141704,-552.1846319,1
709.1880689,-551.4970444,1
708.4619584,-550.8094663,1
707.7358391,-550.1218977,1
707.009711,-549.4343382,1
706.2835743,-548.7467879,1
705.557429,-548.0592465,1
704.8312754,-547.371714,1
704.1051136,-546.6841903,1
703.3789435,-545.9966751,1
702.6527654,-545.3091685,1
701.9265793,-544.6216703,1
701.2003854,-543.9341804,1
700.4741836,-543.2466987,1
699.7479743,-542.5592252,1
699.0217573,-541.8717596,1
698.2955329,-541.1843019,1
697.5693011,-540.4968519,1
696.8430621,-539.8094096,1
696.1168159,-539.1219749,1
695.3905627,-538.4345477,1
694.6643025,-537.7471277,1
693.9380356,-537.059715,1
693.2117619,-536.3723093,1
692.4854816,-535.6849107,1
691.7591948,-534.9975189,1
691.0329016,-534.3101338,1
690.3066021,-533.6227554,1
689.5802964,-532.9353836,1
688.8539847,-532.2480181,1
688.1276669,-531.560659,1
687.4013433,-530.8733061,1
686.6750139,-530.1859594,1
685.9486788,-529.4986186,1
685.2223381,-528.8112838,1
684.4959918,-528.1239548,1
683.7696402,-527.4366315,1
683.0432833,-526.7493138,1
682.3169211,-526.0620017,1
681.5905538,-525.3746949,1
680.8641814,-524.6873936,1
680.1378041,-524.0000974,1
679.4114219,-523.3128064,1
678.6850349,-522.6255205,1
677.9586432,-521.9382395,1
677.2322469,-521.2509635,1
676.505846,-520.5636922,1
675.7794407,-519.8764257,1
675.053031,-519.1891638,1
674.3266169,-518.5019065,1
673.6001985,-517.8146538,1
672.8737759,-517.1274055,1
672.1473492,-516.4401616,1
671.4209183,-515.752922,1
670.6944833,-515.0656868,1
669.9680443,-514.3784559,1
669.2416014,-513.6912291,1
668.5151545,-513.0040065,1
667.7887037,-512.316788,1
667.0622491,-511.6295736,1
666.3357906,-510.9423631,1
665.6093285,-510.2551567,1
664.8828626,-509.5679542,1
664.156393,-508.8807556,1
663.4299197,-508.1935608,1
662.7034428,-507.5063699,1
661.9769624,-506.8191828,1
661.2504784,-506.1319994,1
660.5239908,-505.4448198,1
659.7974998,-504.7576439,1
659.0710052,-504.0704717,1
658.3445071,-503.3833032,1
657.6180055,-502.6961384,1
656.8915004,-502.0089773,1
656.1649918,-501.3218199,1
655.4384798,-500.6346662,1
654.7119643,-499.9475161,1
653.9854453,-499.2603697,1
653.2589229,-498.573227,1
652.532397,-497.8860879,1
651.8058676,-497.1989525,1
651.0793348,-496.5118207,1
650.3527985,-495.8246927,1
649.6262587,-495.1375683,1
648.8997154,-494.4504475,1
648.1731687,-493.7633305,1
647.4466185,-493.0762171,1
646.7200647,-492.3891075,1
645.9935075,-491.7020016,1
645.2669466,-491.0148994,1
644.5403822,-490.3278011,1
643.8138141,-489.6407066,1
643.0872425,-488.9536159,1
642.3606672,-488.266529,1
641.6340882,-487.579446,1
640.9075056,-486.8923669,1
640.1809194,-486.2052917,1
639.4543294,-485.5182203,1
638.7277358,-484.8311528,1
638.0011386,-484.1440892,1
637.2745377,-483.4570294,1
636.5479332,-482.7699735,1
635.821325,-482.0829213,1
635.0947133,-481.395873,1
634.3680981,-480.7088284,1
633.6414793,-480.0217875,1
632.914857,-479.3347504,1
632.1882313,-478.6477169,1
631.4616021,-477.960687,1
630.7349696,-477.2736606,1
630.0083338,-476.5866378,1
629.2816947,-475.8996184,1
628.5550525,-475.2126023,1
627.8284072,-474.5255895,1
627.1017588,-473.83858,1
626.3751074,-473.1515735,1
625.6484532,-472.4645701,1
624.9217963,-471.7775697,1
624.1951366,-471.090572,1
623.4684744,-470.4035771,1
622.7418096,-469.7165849,1
622.0151425,-469.0295952,1
621.2884731,-468.3426079,1
620.5618015,-467.6556229,1
619.8351277,-466.9686402,1
619.1084519,-466.2816596,1
618.3817741,-465.5946811,1
617.6550945,-464.9077046,1
616.9284131,-464.22073,1
616.2017299,-463.5337573,1
615.4750452,-462.8467862,1
614.7483588,-462.1598168,1
614.021671,-461.472849,1
613.2949818,-460.7858826,1
612.5682912,-460.0989177,1
611.8415994,-459.411954,1
611.1149065,-458.7249916,1
610.3882124,-458.0380304,1
609.6615174,-457.3510702,1
608.9348214,-456.6641109,1
608.2081247,-455.9771526,1
607.4814272,-455.2901949,1
606.7547291,-454.6032379,1
606.0280307,-453.9162813,1
605.301332,-453.229325,1
604.5746332,-452.5423687,1
603.8479345,-451.8554124,1
603.1212362,-451.1684557,1
602.3945382,-450.4814986,1
601.667841,-449.7945407,1
600.9411447,-449.1075818,1
600.2144495,-448.4206217,1
599.4877558,-447.7336602,1
598.7610636,-447.046697,1
598.0343732,-446.3597318,1
597.3076849,-445.6727645,1
596.5809989,-444.9857948,1
595.8543154,-444.2988224,1
595.1276346,-443.6118471,1
594.4009567,-442.9248688,1
593.6742818,-442.2378872,1
592.9476102,-441.5509022,1
592.2209419,-440.8639138,1
591.494277,-440.1769217,1
590.7676156,-439.4899259,1
590.0409577,-438.8029264,1
589.3143033,-438.1159232,1
588.5876525,-437.4289162,1
587.8610052,-436.7419055,1
587.1343612,-436.0548913,1
586.4077205,-435.3678736,1
585.6810829,-434.6808527,1
584.954448,-433.9938288,1
584.2278157,-433.3068023,1
583.5011856,-432.6197734,1
582.7745575,-431.9327424,1
582.047931,-431.2457097,1
581.3213061,-430.5586753,1
580.5946823,-429.8716397,1
579.8680596,-429.184603,1
579.1414377,-428.4975654,1
578.4148165,-427.8105271,1
577.6881959,-427.1234882,1
576.9615759,-426.4364487,1
576.2349565,-425.7494085,1
575.5083378,-425.0623675,1
574.7817201,-424.3753255,1
574.0551035,-423.6882823,1
573.3284884,-423.0012375,1
572.6018753,-422.3141907,1
571.8752647,-421.6271412,1
571.1486572,-420.9400884,1
570.4220537,-420.2530314,1
569.6954549,-419.5659693,1
568.9688621,-418.878901,1
568.2422762,-418.1918254,1
567.5156986,-417.504741,1
566.7891307,-416.8176463,1
566.0625739,-416.1305399,1
565.3360301,-415.4434197,1
564.6095008,-414.7562843,1
563.8829875,-414.0691318,1
563.1564918,-413.3819609,1
562.4300149,-412.69477,1
561.703558,-412.0075579,1
560.9771221,-411.3203237,1
560.2507078,-410.6330666,1
559.5243156,-409.9457862,1
558.7979457,-409.2584822,1
558.0715982,-408.5711546,1
557.3452729,-407.8838035,1
556.6189693,-407.1964294,1
555.892687,-406.5090329,1
555.1664254,-405.8216145,1
554.4401841,-405.1341746,1
553.7139632,-404.4467131,1
552.987763,-403.7592299,1
552.261584,-403.0717242,1
551.5354275,-402.3841948,1
550.8092948,-401.6966402,1
550.0831879,-401.0090583,1
549.3571091,-400.3214469,1
548.6310609,-399.6338031,1
547.9050464,-398.9461237,1
547.1790691,-398.258405,1
546.453133,-397.5706428,1
545.7272428,-396.8828322,1
545.001404,-396.1949674,1
544.2756227,-395.5070419,1
543.5499065,-394.8190477,1
542.8242645,-394.1309752,1
542.0987077,-393.442813,1
541.3732482,-392.7545481,1
540.6479004,-392.0661656,1
539.9226799,-391.3776488,1
539.1976046,-390.6889793,1
538.4726942,-390.0001361,1
537.7479703,-389.3110967,1
537.0234561,-388.6218368,1
536.2991764,-387.9323306,1
535.5751568,-387.2425512,1
534.851424,-386.5524708,1
534.1280053,-385.8620613,1
533.4049282,-385.171294,1
532.6822204,-384.4801403,1
531.9599097,-383.7885717,1
531.238024,-383.0965594,1
530.516591,-382.4040752,1
529.7956379,-381.7110913,1
529.0751921,-381.0175801,1
528.3552806,-380.3235143,1
527.6359302,-379.6288669,1
526.9171676,-378.9336114,1
526.1990183,-378.2377223,1
525.4815073,-377.5411752,1
524.7646585,-376.8439466,1
524.048495,-376.1460141,1
523.3330383,-375.4473572,1
522.618308,-374.747957,1
521.9043217,-374.0477975,1
521.1910931,-373.346866,1
520.478632,-372.6451544,1
519.7669442,-371.9426587,1
519.0560298,-371.2393802,1
518.345884,-370.5353256,1
517.6364965,-369.830507,1
516.9278512,-369.1249421,1
516.2199266,-368.4186542,1
515.5126948,-367.7116725,1
514.8061217,-367.0040325,1
514.1001672,-366.2957754,0.9
513.3947858,-365.5869474,0.9
512.6899265,-364.8776003,0.9
511.9855302,-364.1677934,0.9
511.2815305,-363.4575932,0.9
510.5778531,-362.7470736,0.9
509.8744161,-362.0363159,0.9
509.1711293,-361.3254097,0.9
508.4678927,-360.6144538,0.9
507.764597,-359.9035564,0.9
507.0611226,-359.1928358,0.9
506.3573399,-358.4824205,0.9
505.6531077,-357.7724508,0.9
504.9482737,-357.0630786,0.9
504.2426744,-356.3544676,0.9
503.5361356,-355.6467934,0.9
502.8284722,-354.9402438,0.9
502.1194884,-354.2350192,0.9
501.4089789,-353.5313319,0.9
500.696728,-352.8294073,0.9
499.9825131,-352.1294813,0.9
499.2661101,-351.4317952,0.9
498.5472937,-350.736596,0.9
497.8258391,-350.0441351,0.9
497.1015221,-349.354669,0.9
496.3741228,-348.6684557,0.9
495.6434259,-347.9857552,0.9
494.9092217,-347.3068281,0.9
494.1713081,-346.6319348,0.9
493.429489,-345.9613368,0.9
492.6835749,-345.295297,0.9
491.9333825,-344.6340801,0.9
491.178736,-343.9779514,0.9
490.4194686,-343.3271758,0.9
489.6554232,-342.6820169,0.9
488.8864517,-342.0427376,0.9
488.1124159,-341.4096,0.9
487.3331898,-340.7828615,0.9
486.5486606,-340.1627744,0.9
485.7587289,-339.5495849,0.9
484.9633086,-338.9435323,0.88
484.1623278,-338.3448481,0.88
483.3557297,-337.7537541,0.88
482.5434713,-337.1704631,0.88
481.7255227,-336.5951788,0.88
480.9018669,-336.0280961,0.88
480.0724994,-335.4694002,0.88
479.237428,-334.9192666,0.88
478.3966726,-334.3778599,0.88
477.5502648,-333.8453333,0.88
476.6982471,-333.3218293,0.88
475.840669,-332.8074848,0.88
474.9775872,-332.3024303,0.88
474.1090654,-331.8067893,0.88
473.2351738,-331.3206786,0.88
472.3559866,-330.8442127,0.88
471.4715809,-330.3775048,0.88
470.5820353,-329.9206696,0.88
469.6874305,-329.4738231,0.88
468.7878498,-329.0370807,0.88
467.8833795,-328.6105566,0.88
466.9741092,-328.1943634,0.88
466.0601323,-327.7886106,0.88
465.1415461,-327.393404,0.88
464.2184519,-327.0088446,0.88
463.2909553,-326.635028,0.88
462.3591655,-326.2720452,0.88
461.423194,-325.9199857,1
460.4831532,-325.5789404,1
459.5391567,-325.2490025,1
458.5913198,-324.9302652,1
457.6397594,-324.6228225,1
456.6845944,-324.3267686,1
455.7259469,-324.0421936,1
454.7639423,-323.7691824,1
453.7987095,-323.5078137,1
452.830381,-323.2581587,1
451.8590925,-323.02028,1
450.8849826,-322.7942322,1
449.9081932,-322.5800589,1
448.928869,-322.3777926,1
447.947157,-322.1874526,1
446.9632062,-322.009047,1
445.9771666,-321.8425728,1
444.9891888,-321.6880167,1
443.9994235,-321.5453539,1
443.0080213,-321.4145494,1
442.0151323,-321.2955558,1
441.0209052,-321.1883138,1
440.0254876,-321.092751,1
439.029025,-321.0087802,1
438.0316606,-320.9363009,1
437.0335346,-320.8751986,1
436.0347835,-320.8253416,1
435.0355402,-320.7865785,1
434.0359329,-320.7587348,1
433.0360843,-320.7416122,1
432.0361108,-320.7349856,1
431.0361217,-320.7386019,1
430.036218,-320.7521769,1
429.0364915,-320.7753976,1
428.0370242,-320.8079224,1
427.0378874,-320.8493829,1
426.0391415,-320.8993877,1
425.0408355,-320.9575234,1
424.0430073,-321.0233554,1
423.0456831,-321.0964306,1
422.0488779,-321.1762781,1
421.0525958,-321.2624093,1
420.05683,-321.354321,1
419.061564,-321.4514976,1
418.0667719,-321.5534124,1
417.0724188,-321.6595283,1
416.0784622,-321.7692966,1
415.084852,-321.882159,1
414.0915319,-321.9975486,1
413.0984405,-322.1148904,1
412.1055118,-322.2336018,1
411.1126765,-322.3530929,1
410.1198639,-322.4727719,1
409.1270029,-322.5920485,1
408.1340233,-322.7103345,1
407.1408579,-322.8270484,1
406.147443,-322.9416195,1
405.1537207,-323.0534916,1
404.1596396,-323.1621279,1
403.1651558,-323.267013,1
402.1702338,-323.3676539,1
401.1748464,-323.4635812,1
400.1789755,-323.5543503,1
399.1826124,-323.639543,1
398.1857571,-323.7187676,1
397.1884188,-323.7916579,1
396.1906153,-323.8578731,1
395.1923726,-323.9170974,1
394.1937248,-323.9690396,1
393.194713,-324.0134326,1
392.1953856,-324.0500335,1
391.195797,-324.0786224,1
390.1960075,-324.0990024,1
389.1960824,-324.1109992,1
388.1960914,-324.1144602,1
387.1961081,-324.1092551,1
386.196209,-324.0952747,1
385.1964733,-324.07243,1
384.1969817,-324.0406502,1
383.1978165,-323.9998806,1
382.1990606,-323.9500822,1
381.2007973,-323.891231,1
380.2031097,-323.8233146,1
379.2060809,-323.7463299,1
378.2097933,-323.6602829,1
377.2143289,-323.5651843,1
376.219769,-323.4610506,1
375.2261942,-323.3479037,1
374.2336841,-323.225769,1
373.2423176,-323.0946748,1
372.2521728,-322.9546519,1
371.2633268,-322.8057326,1
370.2758563,-322.6479502,1
369.2898371,-322.4813387,1
368.3053443,-322.3059324,1
367.3224527,-322.1217655,1
366.3412365,-321.9288714,1
365.3617695,-321.727283,1
364.3841253,-321.5170324,1
363.408377,-321.2981516,1
362.4345975,-321.0706719,1
361.4628591,-320.8346253,1
360.4932337,-320.5900438,1
359.5257926,-320.3369603,1
358.5606065,-320.0754084,1
357.5977455,-319.8054227,1
356.6372791,-319.5270383,1
355.679276,-319.2402913,1
354.7238045,-318.9452186,1
353.7709321,-318.6418576,1
352.8207256,-318.3302466,1
351.8732513,-318.0104247,1
350.9285743,-317.6824319,1
349.9867593,-317.3463095,1
349.0478698,-317.0020998,1
348.1119684,-316.6498465,1
347.1791165,-316.2895948,1
346.2493744,-315.9213917,1
345.3228009,-315.545286,1
344.3994533,-315.1613286,1
343.4793876,-314.7695721,1
342.5626578,-314.3700717,1
341.649316,-313.9628853,1
340.7394118,-313.5480739,1
339.8329918,-313.1257032,1
338.9300992,-312.6958436,1
338.0307737,-312.2585701,1
